rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
501–600,Lviv Polytechnic National University,"21,840",10.4,1%,36.4–39.7,19,8.9,88.20,33.9,24.9,2021
501–600,Mashhad University of Medical Sciences,"9,592",10.5,3%,36.4–39.7,29,12.1,77.90,33.4,21.7,2021
501–600,Memorial University of Newfoundland,"15,253",13.9,20%,36.4–39.7,23,20.6,60.00,53.9,77.9,2021
501–600,University of Messina,"15,857",15.9,2%,36.4–39.7,27,19.6,66.10,34.9,29.7,2021
501–600,University of Montana,"8,559",16.2,2%,36.4–39.7,36,20.4,62.30,33.8,28,2021
501–600,Murdoch University,"15,009",31.4,42%,36.4–39.7,20,26.7,54.80,44.4,92.3,2021
501–600,National Cheng Kung University (NCKU),"20,659",15.5,13%,36.4–39.7,34,44.8,25.10,100,37.8,2021
501–600,National Chiao Tung University,"12,090",16.9,12%,36.4–39.7,37,47.1,24.10,92.9,38.8,2021
501–600,National Taiwan University of Science and Technology (Taiwan Tech),"8,528",19.2,17%,36.4–39.7,30,41.3,38.60,65.5,44.9,2021
501–600,University of Nebraska Medical Center,"3,675",2.6,8%,36.4–39.7,35,12.7,66.80,37.3,45.2,2021
501–600,New Jersey Institute of Technology,"9,284",14.8,27%,36.4–39.7,23,19,58.30,35.4,86,2021
501–600,Northern Arizona University,"30,486",27.6,5%,36.4–39.7,21,14.2,83.90,34,32.6,2021
501–600,North-West University,"39,056",28.4,4%,36.4–39.7,20,18.5,73.90,39.8,48.1,2021
501–600,Northwestern Polytechnical University,"27,813",13.2,4%,36.4–39.7,28,35.3,48.70,85.4,33.3,2021
501–600,Universidad Peruana Cayetano Heredia,"6,281",10.4,2%,36.4–39.7,18,12.2,80.80,33.9,47.5,2021
501–600,Polytechnic University of Turin,"29,006",31.3,15%,36.4–39.7,24,26.1,55.50,50.5,48.6,2021
501–600,Pontificia Universidad Católica de Chile,"29,071",15.1,7%,36.4–39.7,25,30.5,55.40,77,57.8,2021
501–600,University of Portsmouth,"20,870",15.4,26%,36.4–39.7,19,16.7,70.40,33.9,88.6,2021
501–600,Quaid-i-Azam University,"15,258",25.6,1%,36.4–39.7,18,18,79.20,33.4,45.5,2021
501–600,Renmin University of China,"27,134",13.4,6%,36.4–39.7,43,22.2,51.70,44.1,41.2,2021
501–600,Rensselaer Polytechnic Institute,"7,417",14.5,21%,36.4–39.7,29,25.9,56.00,55.8,56.6,2021
501–600,Sabancı University,"3,687",20.7,9%,36.4–39.7,26,36.9,46.10,89.8,53.6,2021
501–600,University of Sassari,"14,032",38.8,2%,36.4–39.7,32,28.8,54.30,39.2,37.9,2021
501–600,Sciences Po,"12,435",46.1,36%,36.4–39.7,29,24.8,46.00,37,78.4,2021
501–600,SOAS University of London,"4,985",11.6,53%,36.4–39.7,42,39,27.00,33.4,79.9,2021
501–600,"Soochow University, China","46,357",16.4,7%,36.4–39.7,23,22.2,68.60,66.5,28.5,2021
501–600,Southeast University,"33,469",11.5,5%,36.4–39.7,31,36.7,47.10,98.7,37.6,2021
501–600,University of Southern Queensland,"12,117",25.6,18%,36.4–39.7,21,21.7,62.60,39.3,77.7,2021
501–600,Southwestern University of Finance and Economics,"23,766",16.8,3%,36.4–39.7,20,12.6,77.60,36.9,44.5,2021
501–600,Stevens Institute of Technology,"6,178",17.9,38%,36.4–39.7,22,19.4,62.30,38.3,70.6,2021
501–600,University of Strasbourg,"47,732",19,20%,36.4–39.7,28,21.3,59.50,39.9,72.4,2021
501–600,Suez Canal University,"35,165",11.1,1%,36.4–39.7,19,8.3,88.10,35.9,46.2,2021
501–600,Sumy State University,"9,288",10,14%,36.4–39.7,20,10.4,80.00,37.6,43.5,2021
501–600,SUNY Binghamton University,"17,959",22.5,13%,36.4–39.7,22,26.1,62.30,36.4,39.2,2021
501–600,University of Tehran,"44,960",21.2,2%,36.4–39.7,38,34,42.30,46.8,25.2,2021
501–600,Tehran University of Medical Sciences,"11,748",6.5,7%,36.4–39.7,47,18.5,50.90,61.5,24,2021
501–600,Teikyo University,"23,031",16.6,3%,36.4–39.7,16,11,92.30,34.8,20,2021
501–600,Télécom SudParis,960,11.3,34%,36.4–39.7,30,25.8,41.40,74.3,95,2021
501–600,The University of Texas at San Antonio,"25,892",25.1,4%,36.4–39.7,19,20.1,70.80,35.5,36.5,2021
501–600,University of Trieste,"16,217",24.7,9%,36.4–39.7,29,22.6,59.90,38.4,48.5,2021
501–600,Universiti Tunku Abdul Rahman (UTAR),"17,626",15.1,2%,36.4–39.7,16,13.7,80.90,38.1,31.4,2021
501–600,University of Tuscia,"6,672",20.6,2%,36.4–39.7,18,16.7,75.10,35.6,36.4,2021
501–600,University of Urbino Carlo Bo,"14,432",40.3,6%,36.4–39.7,16,14.5,86.30,36.3,49.3,2021
501–600,Victoria University of Wellington,"17,775",18.9,22%,36.4–39.7,23,31.5,45.70,60.7,89.3,2021
501–600,University of Waikato,"10,257",19,29%,36.4–39.7,23,28.5,52.30,43.5,93.4,2021
501–600,The University of the West Indies,"23,753",15.5,1%,36.4–39.7,18,10.4,81.10,36,55.7,2021
501–600,University of the West of Scotland,"12,500",22.7,22%,36.4–39.7,17,14.3,76.00,33.5,77.6,2021
501–600,Xiamen University,"41,546",14.8,5%,36.4–39.7,28,21,68.80,52.3,33.7,2021
501–600,Zhejiang Normal University,"23,939",10.8,6%,36.4–39.7,17,14.9,86.40,64.3,28.5,2021
601–800,Åbo Akademi University,"5,230",17,14%,30.2–36.3,22,30,43.40,36.9,67.1,2021
601–800,The University of Aizu,"1,190",11.6,7%,30.2–36.3,21,12.8,58.60,35.1,70.6,2021
601–800,Ajou University,"9,224",14.7,8%,30.2–36.3,27,32.4,35.00,71.7,33.5,2021
601–800,The University of Alabama,"36,027",22.4,4%,30.2–36.3,27,17.5,60.30,34.4,29.3,2021
601–800,University of Alabama in Huntsville,"7,672",18,7%,30.2–36.3,21,20.9,51.40,70.2,43.9,2021
601–800,Al-Balqa Applied University,"31,019",30.3,5%,30.2–36.3,13,9.9,65.10,41.5,49.4,2021
601–800,Amedeo Avogadro University of Eastern Piedmont,"13,747",36.3,7%,30.2–36.3,13,19.4,63.00,33.7,42.3,2021
601–800,University of Antofagasta,"9,152",20.1,1%,30.2–36.3,15,8.8,69.50,33.4,49.9,2021
601–800,Aristotle University of Thessaloniki,"47,827",28.6,5%,30.2–36.3,19,18.1,67.90,40.2,41.8,2021
601–800,University of Arkansas,"25,238",19.9,5%,30.2–36.3,28,26.9,43.80,36,29.8,2021
601–800,Athens University of Economics and Business,"9,698",47.5,5%,30.2–36.3,16,23.4,47.30,38.9,47.2,2021
601–800,Auburn University,"26,838",19,9%,30.2–36.3,31,21.4,45.40,40,45.7,2021
601–800,University of Aveiro,"9,931",16.5,13%,30.2–36.3,25,26.2,42.10,41.3,54.7,2021
601–800,University of the Balearic Islands,"11,133",11.8,7%,30.2–36.3,18,14.5,62.50,33.4,49.2,2021
601–800,Banaras Hindu University,"15,121",11.4,3%,30.2–36.3,31,15,53.20,33.5,18.2,2021
601–800,University of Beira Interior,"7,180",16.1,18%,30.2–36.3,18,17.6,50.80,34.6,56.5,2021
601–800,University of Belgrade,"95,099",19,5%,30.2–36.3,20,26.9,45.20,39.3,40.1,2021
601–800,University of Bergamo,"20,565",60,7%,30.2–36.3,18,21.4,59.60,39.8,36.5,2021
601–800,Bilkent University,"10,093",14.2,9%,30.2–36.3,25,21.6,50.30,53.6,63.9,2021
601–800,Birmingham City University,"20,815",18,24%,30.2–36.3,17,10.6,62.40,33.7,63.9,2021
601–800,Boğaziçi University,"13,772",24.5,3%,30.2–36.3,24,21.8,44.70,56.1,40.7,2021
601–800,Université Bourgogne Franche-Comté (UBFC),"61,908",34.1,12%,30.2–36.3,21,14.3,51.00,37.2,57,2021
601–800,University of Bradford,"8,455",17.8,28%,30.2–36.3,20,17.8,45.10,36,79.9,2021
601–800,University of Brighton,"17,070",18.8,21%,30.2–36.3,18,14.2,48.10,33.9,76.6,2021
601–800,Bucharest University of Economic Studies,"21,340",15.8,4%,30.2–36.3,16,10.8,69.60,34.5,22.1,2021
601–800,Ca’ Foscari University of Venice,"16,187",26.3,10%,30.2–36.3,34,27.3,30.30,36.5,54.7,2021
601–800,Cairo University,"222,102",41.6,2%,30.2–36.3,23,15.5,55.70,34.3,35.7,2021
601–800,University of Calabria,"26,745",33,3%,30.2–36.3,16,17.7,62.90,89,38.8,2021
601–800,University of Central Florida,"58,425",35.7,4%,30.2–36.3,25,28.9,51.60,43.6,33.2,2021
601–800,Chapman University,"8,792",12.8,7%,30.2–36.3,38,12.8,38.60,36.8,35.9,2021
601–800,Institute of Chemical Technology,"2,278",19.1,0%,30.2–36.3,38,26,39.70,67,14.4,2021
601–800,China Agricultural University,"20,609",12,1%,30.2–36.3,33,27.8,46.40,50.8,22.6,2021
601–800,"China University of Petroleum, Beijing","15,445",17.6,5%,30.2–36.3,24,23.2,42.50,96.7,23.5,2021
601–800,Chongqing University,"42,095",20.6,5%,30.2–36.3,25,29.1,43.50,80.6,24.4,2021
601–800,Chulalongkorn University,"33,643",12.2,3%,30.2–36.3,34,22,29.30,60.2,40.3,2021
601–800,Chung-Ang University,"17,599",22.3,20%,30.2–36.3,36,37.1,28.00,71.5,51.2,2021
601–800,Clemson University,"22,236",16.1,7%,30.2–36.3,25,21,41.30,38.3,39.5,2021
601–800,University of Clermont Auvergne,"35,625",20.9,14%,30.2–36.3,26,14.7,56.00,35.1,59.8,2021
601–800,University of Coimbra,"21,332",16.6,18%,30.2–36.3,27,28.3,46.70,40.4,58,2021
601–800,COMSATS University Islamabad,"33,324",13.3,1%,30.2–36.3,16,11,65.10,33.6,46,2021
601–800,Concordia University,"34,710",33.1,31%,30.2–36.3,21,26.8,46.50,35.8,83.6,2021
601–800,Coventry University,"29,610",14.6,45%,30.2–36.3,19,12.5,47.80,33.6,89.7,2021
601–800,Creighton University,"8,430",11.2,5%,30.2–36.3,41,12.2,38.80,34.6,25.8,2021
601–800,Dalian University of Technology,"39,705",15.2,3%,30.2–36.3,26,25.1,45.00,77.7,31.6,2021
601–800,University of Delhi,"24,725",25.5,1%,30.2–36.3,37,21.9,34.50,33.4,17.5,2021
601–800,De Montfort University,"21,135",19.9,30%,30.2–36.3,17,13.8,53.60,33.5,81,2021
601–800,University of Deusto,"9,553",22.6,11%,30.2–36.3,18,18,51.20,36.4,46.1,2021
601–800,École des Mines de Saint-Étienne,"1,110",9,25%,30.2–36.3,30,18.5,35.70,56.3,66.8,2021
601–800,École normale supérieure Paris-Saclay,"1,850",12.2,16%,30.2–36.3,37,30.7,23.50,56.2,59.6,2021
601–800,Edinburgh Napier University,"10,385",18.1,31%,30.2–36.3,17,14.8,56.70,34,82.8,2021
601–800,Eötvös Loránd University,"27,199",14.8,10%,30.2–36.3,30,17.7,44.90,34.2,52.5,2021
601–800,European University of Madrid,"10,307",10.3,31%,30.2–36.3,24,9.2,63.70,33.8,60,2021
601–800,Ewha Womans University,"14,824",17.2,13%,30.2–36.3,32,31.2,32.60,73,44.9,2021
601–800,Federal University of Minas Gerais,"43,833",12.2,2%,30.2–36.3,31,18.6,52.80,39.2,31.5,2021
601–800,Universidade Federal do Rio Grande do Sul,"51,830",18.7,1%,30.2–36.3,29,18.4,56.90,41.5,27.5,2021
601–800,Universidade Federal de Santa Catarina,"38,362",16.1,3%,30.2–36.3,29,13.6,56.00,42.2,30.6,2021
601–800,Universidade Federal de São Paulo (UNIFESP),"14,526",5.3,1%,30.2–36.3,30,15.2,47.80,34.6,30.1,2021
601–800,Universidade Federal de Sergipe,"25,821",15,0%,30.2–36.3,17,7.9,82.20,33.3,20.7,2021
601–800,Gabriele d‘Annunzio University,"24,710",37.4,2%,30.2–36.3,15,16.4,71.30,34.5,37.6,2021
601–800,University of Girona,"13,920",21.1,14%,30.2–36.3,19,20,57.80,36.6,52.3,2021
601–800,Glasgow Caledonian University,"13,235",21.2,18%,30.2–36.3,19,13.1,59.70,34,64.3,2021
601–800,University of Granada,"56,173",15.7,12%,30.2–36.3,20,22.8,53.40,34.5,51,2021
601–800,University of Graz,"19,845",21.8,15%,30.2–36.3,24,19.8,51.40,34.8,77.9,2021
601–800,University of Greenwich,"14,210",17.5,38%,30.2–36.3,18,16.2,51.40,34.3,91.9,2021
601–800,Guangdong University of Technology,"43,332",19.3,0%,30.2–36.3,15,14.2,64.40,67.7,26.8,2021
601–800,University of Haifa,"16,228",9.5,6%,30.2–36.3,25,21.6,57.40,34.2,39.5,2021
601–800,Hamburg University of Technology,"5,127",34.2,24%,30.2–36.3,35,19.7,43.40,94,56.7,2021
601–800,Huazhong Agricultural University,"26,498",16.8,2%,30.2–36.3,23,15.6,54.70,45.1,24.4,2021
601–800,University of Huddersfield,"14,970",21.9,26%,30.2–36.3,24,22.6,49.90,35.4,77.1,2021
601–800,University of Idaho,"9,779",17.3,8%,30.2–36.3,33,21.8,50.00,35.3,48.1,2021
601–800,Reichman University,"6,773",45.8,25%,30.2–36.3,14,9.8,60.00,33.3,65.4,2021
601–800,"Indian Institute of Science Education and Research, Pune","1,418",10.4,0%,30.2–36.3,32,15.2,44.70,34.4,23,2021
601–800,Indian Institute of Science Education and Research Kolkata,"1,442",13.7,0%,30.2–36.3,29,14.8,64.20,36.7,18.8,2021
601–800,Indian Institute of Technology Gandhinagar,"1,419",13.1,0%,30.2–36.3,27,13.4,66.60,40.8,25.8,2021
601–800,Indian Institute of Technology Hyderabad,"2,350",13.1,0%,30.2–36.3,29,18.6,53.90,55.1,19.1,2021
601–800,Indraprastha Institute of Information Technology Delhi,"1,332",17.1,1%,30.2–36.3,22,13.8,60.20,68.9,30.6,2021
601–800,Universitat Internacional de Catalunya,"4,121",11.6,26%,30.2–36.3,18,13,57.70,36.8,60.7,2021
601–800,University of International Business and Economics,"15,707",16.8,17%,30.2–36.3,26,16.4,47.70,35.5,59.7,2021
601–800,University of Ioannina,"22,956",47.4,4%,30.2–36.3,16,16.3,64.20,36.4,44.5,2021
601–800,ISCTE-University Institute of Lisbon,"8,868",23.3,12%,30.2–36.3,25,27.1,38.00,36.1,50.8,2021
601–800,Isfahan University of Technology,"9,373",21.8,1%,30.2–36.3,30,25.9,41.40,91.1,25.2,2021
601–800,Jamia Millia Islamia,"10,717",9.6,3%,30.2–36.3,33,9.5,52.80,34.5,24.6,2021
601–800,Jaume I University,"11,763",15.1,9%,30.2–36.3,20,17.4,53.00,37.2,44.5,2021
601–800,Jawaharlal Nehru University,"7,821",13.8,4%,30.2–36.3,44,19.7,33.10,34.8,19.3,2021
601–800,Jiangsu Normal University,"22,372",14.1,3%,30.2–36.3,16,11.8,65.80,38.3,24.5,2021
601–800,The Jikei University School of Medicine,"1,090",0.9,0%,30.2–36.3,28,8.7,58.40,37.4,15.9,2021
601–800,Jinan University,"35,812",14.1,29%,30.2–36.3,23,16.8,46.90,40,55.7,2021
601–800,University of Johannesburg,"27,660",25,15%,30.2–36.3,23,30.2,33.70,42.2,71.9,2021
601–800,Johannes Kepler University of Linz,"6,193",10.3,12%,30.2–36.3,29,20.2,44.50,51.7,67.8,2021
601–800,Kafrelsheikh University,"88,281",36.2,1%,30.2–36.3,13,7.8,80.00,36.5,47,2021
601–800,University of Kaiserslautern,"14,833",51.5,20%,30.2–36.3,34,25,35.10,67.8,54.5,2021
601–800,Kansai Medical University,841,1.1,3%,30.2–36.3,28,8.8,72.80,34.6,18.5,2021
601–800,Kansas State University,"21,036",14.1,8%,30.2–36.3,24,19.9,45.90,42.4,45.7,2021
601–800,Universiti Kebangsaan Malaysia,"17,601",10.3,16%,30.2–36.3,35,21.4,42.50,37,49.3,2021
601–800,Keio University,"34,498",10,9%,30.2–36.3,32,25.2,38.40,43.6,33.4,2021
601–800,King George’s Medical University,"2,934",6.9,0%,30.2–36.3,27,10,73.50,35,14.7,2021
601–800,Kobe University,"15,676",9.9,8%,30.2–36.3,32,23.4,36.10,40,32.3,2021
601–800,Konkuk University,"12,047",22.8,17%,30.2–36.3,33,38.5,32.10,47.8,50.1,2021
601–800,University of Kurdistan,"10,555",31,3%,30.2–36.3,16,14,77.70,42.2,22.1,2021
601–800,University of Lagos,"34,514",19.9,0%,30.2–36.3,16,9.6,81.10,34.5,30.4,2021
601–800,Lakehead University,"8,060",24.6,16%,30.2–36.3,17,22.4,47.50,35.1,52.8,2021
601–800,University of La Laguna,"18,300",12.7,4%,30.2–36.3,19,11.7,61.50,34,47.7,2021
601–800,University of Latvia,"12,007",31.7,7%,30.2–36.3,18,24.8,47.90,42.3,51.6,2021
601–800,Lehigh University,"6,545",11,19%,30.2–36.3,28,20.7,52.40,38.1,63.4,2021
601–800,University of Lille,"68,393",28.5,14%,30.2–36.3,26,19.1,54.80,38.7,63,2021
601–800,Lincoln University,"2,511",13.8,42%,30.2–36.3,25,21.3,44.70,50.3,95.3,2021
601–800,University of Lleida,"8,702",14.2,9%,30.2–36.3,19,15.2,54.80,36.9,43.9,2021
601–800,University of Lorraine,"59,690",19.5,16%,30.2–36.3,21,13.3,63.30,36.3,63.5,2021
601–800,Mae Fah Luang University,"14,218",22.9,5%,30.2–36.3,17,9.9,60.40,33.4,52.7,2021
601–800,Mahatma Gandhi University,"1,653",17.6,1%,30.2–36.3,41,24,36.80,34.9,18.9,2021
601–800,Mahidol University,"29,296",9.7,4%,30.2–36.3,34,22.3,42.80,71.4,45.5,2021
601–800,University of Malta,"10,122",14.4,10%,30.2–36.3,17,14.8,54.50,33.7,60.6,2021
601–800,Manchester Metropolitan University,"28,375",15.1,17%,30.2–36.3,19,14.9,54.80,33.8,67.5,2021
601–800,Marche Polytechnic University,"10,550",19.8,5%,30.2–36.3,20,19.3,66.40,42.4,32.4,2021
601–800,"University of Maryland, Baltimore County","11,808",18.6,8%,30.2–36.3,22,22.9,59.40,34.6,36.4,2021
601–800,Masaryk University,"31,107",19.6,22%,30.2–36.3,23,25.7,33.90,34.7,63,2021
601–800,Massey University,"18,664",16.5,32%,30.2–36.3,21,22.4,50.10,41.2,93.6,2021
601–800,Metropolitan Autonomous University,"58,623",20.2,0%,30.2–36.3,17,16,72.80,35.2,25.5,2021
601–800,Miguel Hernández University of Elche,"11,695",17,6%,30.2–36.3,29,14,49.20,37,36.9,2021
601–800,University of Missouri-St Louis,"6,777",15.5,5%,30.2–36.3,28,18.4,57.90,42.8,39,2021
601–800,University of Mohaghegh Ardabili,"10,427",27.2,0%,30.2–36.3,20,11.7,79.00,34.6,18.9,2021
601–800,Montana State University,"14,153",17.6,3%,30.2–36.3,20,18.3,61.50,42.7,28.1,2021
601–800,Monterrey Institute of Technology,"14,683",15.1,10%,30.2–36.3,20,17.6,45.40,66,57.3,2021
601–800,University of Nairobi,"84,000",37.6,0%,30.2–36.3,13,8.3,68.70,33.4,46.6,2021
601–800,Nanjing Agricultural University,"26,368",16.3,3%,30.2–36.3,24,16.9,50.90,44.8,22.7,2021
601–800,Nanjing University of Information Science and Technology,"25,567",16.7,4%,30.2–36.3,18,15.8,65.30,40.6,32.3,2021
601–800,Nanjing Medical University,"19,949",11,5%,30.2–36.3,37,27,40.90,35.4,21,2021
601–800,Nanjing Tech University,"34,424",13.8,2%,30.2–36.3,19,12.7,59.90,68.2,26.9,2021
601–800,Nantes Université,"36,559",24.2,11%,30.2–36.3,25,20,46.70,38.9,52.6,2021
601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,292",19.6,28%,30.2–36.3,29,22.5,31.80,88.6,71.5,2021
601–800,National Taiwan Normal University,"9,854",10.9,26%,30.2–36.3,33,36.8,30.80,80.6,55.2,2021
601–800,National Technical University of Athens,"14,419",20.4,7%,30.2–36.3,22,17.7,43.30,94,39,2021
601–800,"University of Nevada, Las Vegas","25,690",22.4,5%,30.2–36.3,27,22.6,45.00,34.1,31.4,2021
601–800,New Mexico State University (Main campus),"12,400",16.3,7%,30.2–36.3,23,19.7,49.70,37,37.4,2021
601–800,Nippon Medical School,850,0.9,0%,30.2–36.3,26,9.4,66.80,33.8,17.5,2021
601–800,University of North Carolina at Greensboro,"19,105",21.5,4%,30.2–36.3,22,19.7,50.70,33.6,22.4,2021
601–800,Norwegian University of Life Sciences,"5,860",6.8,20%,30.2–36.3,26,10.2,61.10,39.2,78.6,2021
601–800,Nottingham Trent University,"25,860",14.7,20%,30.2–36.3,19,12.7,59.90,33.9,74.3,2021
601–800,Ohio University (Main campus),"24,729",23,5%,30.2–36.3,29,17.8,45.50,34.9,29.6,2021
601–800,The Open University,"59,910",31,8%,30.2–36.3,18,16.2,63.10,33.8,57.7,2021
601–800,Open University of Catalonia,"24,756",86.2,5%,30.2–36.3,19,16,70.90,34.7,46.3,2021
601–800,Oxford Brookes University,"13,590",15.3,26%,30.2–36.3,26,22.5,49.00,33.8,79.2,2021
601–800,Ozyegin University,"6,280",19.1,4%,30.2–36.3,17,11.4,57.80,34.2,49,2021
601–800,Palacký University Olomouc,"17,337",13.8,13%,30.2–36.3,20,22.4,49.50,34.7,59.4,2021
601–800,University of Palermo,"29,820",20.7,1%,30.2–36.3,18,19.3,61.30,34,30.5,2021
601–800,Panjab University,"19,006",20.3,1%,30.2–36.3,29,15.2,52.90,34.7,16,2021
601–800,Panthéon-Sorbonne University – Paris 1,"33,714",27.2,21%,30.2–36.3,43,34.9,10.30,33.8,60.1,2021
601–800,University of Parma,"26,046",29.8,6%,30.2–36.3,18,19.3,61.10,38.9,39.2,2021
601–800,Parthenope University of Naples,"12,106",35.9,2%,30.2–36.3,19,15.8,74.90,34.7,27.7,2021
601–800,University of Pécs,"16,798",11.7,24%,30.2–36.3,36,11,40.10,35.2,56.5,2021
601–800,Universitat Politècnica de Catalunya,"22,824",10,13%,30.2–36.3,24,17.3,51.80,41.5,57.5,2021
601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"14,999",19.5,4%,30.2–36.3,29,25.5,29.20,99.8,41.4,2021
601–800,University of Pretoria,"35,387",23.1,7%,30.2–36.3,27,30.9,36.30,41.2,53.7,2021
601–800,Universiti Putra Malaysia,"19,937",12.1,25%,30.2–36.3,33,29.7,24.40,67.3,73.5,2021
601–800,Université du Québec,"53,354",19.7,12%,30.2–36.3,26,27.2,36.20,40.3,70.2,2021
601–800,University of Rennes 1,"28,137",18.5,11%,30.2–36.3,27,17,46.10,38,55.9,2021
601–800,University of Rhode Island,"16,254",15,3%,30.2–36.3,23,16.9,68.40,33.4,38,2021
601–800,University of Rome III,"32,361",49.9,5%,30.2–36.3,25,21.8,53.90,39.9,41.6,2021
601–800,Roskilde University,"6,305",17.4,13%,30.2–36.3,19,33.3,48.80,38,54.3,2021
601–800,Rovira i Virgili University,"12,562",12.3,12%,30.2–36.3,21,20.5,62.90,36,54,2021
601–800,Toronto Metropolitan University,"34,510",42.8,5%,30.2–36.3,20,26.1,39.90,36.3,53.9,2021
601–800,Universiti Sains Malaysia,"21,039",10.7,14%,30.2–36.3,35,23.3,32.20,45,53.7,2021
601–800,University of Salento,"12,462",20.9,1%,30.2–36.3,22,17.9,55.70,35.8,27.5,2021
601–800,San Diego State University,"31,109",29.9,8%,30.2–36.3,24,11.4,65.10,34.3,33.6,2021
601–800,Savitribai Phule Pune University,"6,182",12.9,3%,30.2–36.3,37,18.6,42.70,34.9,18.5,2021
601–800,Shahid Beheshti University,"18,438",21.2,2%,30.2–36.3,26,31.8,36.20,69.1,20.7,2021
601–800,Shahid Beheshti University of Medical Sciences,"12,361",8.6,3%,30.2–36.3,42,15.3,37.00,71,18.4,2021
601–800,Shandong University,"43,643",13.3,7%,30.2–36.3,34,30.3,39.40,85.6,30.2,2021
601–800,University of Sharjah,"12,688",18.6,58%,30.2–36.3,20,14.6,51.80,37.9,98.9,2021
601–800,Shiraz University of Technology,"1,453",14.4,0%,30.2–36.3,25,27,59.50,41,20.6,2021
601–800,Sichuan University,"67,257",14,4%,30.2–36.3,30,26.6,43.00,71.7,30.6,2021
601–800,University of Siegen,"19,291",40.6,12%,30.2–36.3,22,24.9,44.90,39.7,55.7,2021
601–800,Southern Cross University,"10,197",32.5,32%,30.2–36.3,19,24,47.70,43.3,71.8,2021
601–800,Southern Medical University,"19,802",11,6%,30.2–36.3,35,28,33.50,42,24.1,2021
601–800,University of the Sunshine Coast,"10,242",28.5,18%,30.2–36.3,19,24.5,47.90,38.7,70.1,2021
601–800,University of Tabriz,"12,444",16,6%,30.2–36.3,33,19.7,55.90,43.5,27.9,2021
601–800,Tabriz University of Medical Sciences,"8,075",9.4,0%,30.2–36.3,45,12.6,43.60,33.7,17.7,2021
601–800,Universiti Teknologi Malaysia,"19,988",11.8,17%,30.2–36.3,30,24.3,38.80,46.2,58.1,2021
601–800,Universiti Teknologi Petronas,"5,907",15.3,19%,30.2–36.3,30,30.3,32.00,74.3,72.5,2021
601–800,University of Texas at Arlington,"29,817",27.7,14%,30.2–36.3,22,19.3,53.80,40.2,46.6,2021
601–800,Texas Tech University,"33,464",20.9,9%,30.2–36.3,29,20.3,45.20,35.3,49.2,2021
601–800,Thapar Institute of Engineering and Technology,"7,996",14.9,1%,30.2–36.3,19,10.6,78.40,33.8,19.5,2021
601–800,University of Thessaly,"17,886",40.7,2%,30.2–36.3,13,18.6,55.10,50.9,39.7,2021
601–800,University of Toledo,"18,587",15.5,10%,30.2–36.3,32,13.7,48.90,42.7,46.4,2021
601–800,TU Braunschweig,"20,103",10.3,15%,30.2–36.3,24,16.7,53.80,42.7,54.7,2021
601–800,University of Udine,"11,776",18,7%,30.2–36.3,22,16.3,68.70,38,41.9,2021
601–800,University of Ulsan,"12,830",11.5,5%,30.2–36.3,21,25,61.70,65.1,23.4,2021
601–800,Ulster University,"17,195",17.3,8%,30.2–36.3,20,18,41.80,33.6,76.5,2021
601–800,Universiti Utara Malaysia,"12,951",11.6,29%,30.2–36.3,31,25.2,34.80,36.7,61.3,2021
601–800,University of the Western Cape,"22,660",30.1,6%,30.2–36.3,19,21.4,57.60,33.4,60.9,2021
601–800,Western Washington University,"15,050",18.4,1%,30.2–36.3,16,10.2,71.40,33.5,26.4,2021
601–800,University of Windsor,"13,771",30.4,26%,30.2–36.3,34,27.4,35.00,39.2,82.6,2021
601–800,University of Wisconsin-Milwaukee,"20,490",18.7,6%,30.2–36.3,22,22.7,62.40,35.2,33.4,2021
601–800,Worcester Polytechnic Institute,"5,761",12.5,22%,30.2–36.3,25,17.7,56.80,35.3,54.3,2021
601–800,University of Wuppertal,"23,117",59,11%,30.2–36.3,24,20.2,55.90,45.6,50.2,2021
601–800,Xi’an Jiaotong-Liverpool University,"11,388",23.3,7%,30.2–36.3,17,15,66.40,36,76.5,2021
601–800,Yasouj University,"6,023",25.7,0%,30.2–36.3,19,14.8,78.80,35.4,16.4,2021
601–800,Yokohama City University,"4,976",4.4,2%,30.2–36.3,28,8.5,68.70,39.2,20.9,2021
801–1000,University of the Aegean,"14,297",43.5,1%,25.1–30.1,18,13.1,48.40,34.8,37.5,2021
801–1000,"University of Agriculture, Faisalabad","26,756",39.8,0%,25.1–30.1,23,15.8,34.20,45.2,38.9,2021
801–1000,University of Alcalá,"19,400",14.6,19%,25.1–30.1,18,13.8,45.20,38.9,59.9,2021
801–1000,University of Algarve,"8,008",12.9,19%,25.1–30.1,17,13.6,43.50,33.7,66.6,2021
801–1000,Aligarh Muslim University,"19,396",12.2,2%,25.1–30.1,31,11,41.60,38.1,24,2021
801–1000,American University in Cairo,"5,832",13.1,5%,25.1–30.1,26,20.7,22.60,34.4,63.5,2021
801–1000,American University of Sharjah,"4,784",12.1,81%,25.1–30.1,21,16.6,28.00,35.6,93.3,2021
801–1000,Amrita Vishwa Vidyapeetham,"15,130",12.1,10%,25.1–30.1,26,18.6,38.50,74.1,41.5,2021
