rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
501–600,Harbin Institute of Technology,"30,575",10.2,8%,38.1–40.8,40.8,37.20,44.4,44.2,33,2022
501–600,Heriot-Watt University,"9,495",18.3,36%,38.1–40.8,27.7,27.70,53.2,45,94.2,2022
501–600,Hokkaido University,"18,085",8.2,11%,38.1–40.8,44.2,38.50,31.3,66.3,41,2022
501–600,University of International Business and Economics,"15,985",17.7,17%,38.1–40.8,27.1,17.50,66.9,36.7,59.3,2022
501–600,Iran University of Medical Sciences,"8,344",8.2,4%,38.1–40.8,46.2,15.70,60.8,40.8,24.1,2022
501–600,"Islamic Azad University, Najafabad Branch (IAUN)","21,181",53.9,1%,38.1–40.8,16.3,11.50,98.3,37.1,22.4,2022
501–600,Jagiellonian University,"36,354",10,11%,38.1–40.8,30.4,23.80,66.5,35.7,40.6,2022
501–600,Kafrelsheikh University,"57,421",24.5,2%,38.1–40.8,14.3,8.00,93.1,37.5,47.6,2022
501–600,Keele University,"9,120",15,17%,38.1–40.8,21.8,24.20,64.2,35.7,71.5,2022
501–600,University of Kentucky,"26,483",11.5,4%,38.1–40.8,36.8,27.50,56.7,39.2,38.8,2022
501–600,Koç University,"5,521",15.4,7%,38.1–40.8,30.2,36.10,50.5,70.6,51,2022
501–600,Kyushu University,"18,608",7.7,14%,38.1–40.8,43.2,37.50,34,77.4,42.4,2022
501–600,University of Lagos,"32,732",19.7,0%,38.1–40.8,16.1,10.20,90.3,35.9,32.1,2022
501–600,University of Lille,"69,090",28.8,15%,38.1–40.8,31.1,22.10,61.9,41.6,63.3,2022
501–600,Lincoln University,"2,633",14.7,47%,38.1–40.8,26.6,22.50,51.6,53.3,96,2022
501–600,University of Lincoln,"13,925",15.4,12%,38.1–40.8,17.2,16.00,79.9,35.5,73.3,2022
501–600,University of Lisbon,"49,198",17.9,18%,38.1–40.8,24.8,32.60,56.2,42,60.6,2022
501–600,Mansoura University,"154,957",24.2,3%,38.1–40.8,18.5,11.00,88.5,38.8,47,2022
501–600,Maynooth University,"10,712",27.6,12%,38.1–40.8,22.2,27.60,61.5,37.7,79,2022
501–600,University of Messina,"15,479",24.7,3%,38.1–40.8,29.1,23.30,68.1,36.6,31.4,2022
501–600,Mizzou - University of Missouri,"25,147",11.8,5%,38.1–40.8,36.3,26.00,56.3,39.4,43.9,2022
501–600,University of Mohaghegh Ardabili,"10,633",26.7,0%,38.1–40.8,20.8,10.90,87.6,35.6,22.8,2022
501–600,University of Montana,"7,962",14.9,2%,38.1–40.8,35.1,20.60,64,35.6,28.6,2022
501–600,Murdoch University,"17,261",37.3,41%,38.1–40.8,20.9,27.20,58.5,46.2,92.6,2022
501–600,University of Nairobi,"52,678",34.5,2%,38.1–40.8,14.1,8.00,96.7,34.8,47.1,2022
501–600,University of Nebraska Medical Center,"3,146",2.1,7%,38.1–40.8,35.3,12.30,71.5,38.7,44.1,2022
501–600,New Jersey Institute of Technology,"9,447",14.3,26%,38.1–40.8,21.4,19.80,61.8,38.5,85.5,2022
501–600,Northern Arizona University,"30,512",26.9,5%,38.1–40.8,22,15.10,86.3,35.4,35.1,2022
501–600,North-West University,"40,262",25.4,3%,38.1–40.8,22.6,19.10,75.5,39.1,49,2022
501–600,Northwestern Polytechnical University,"31,033",13.2,3%,38.1–40.8,28.7,34.50,49.6,81.5,37.4,2022
501–600,Nottingham Trent University,"27,220",14.9,20%,38.1–40.8,20.3,14.90,77,35.5,78.2,2022
501–600,Oklahoma State University,"21,626",14.8,6%,38.1–40.8,29.6,20.30,67.5,38.1,45.6,2022
501–600,University of Perugia,"25,301",24.9,7%,38.1–40.8,21.4,17.90,77.2,43.1,48.3,2022
501–600,Polytechnic University of Bari,"9,639",41.5,1%,38.1–40.8,17.3,22.20,79.2,55.5,34.6,2022
501–600,Pontifical Javeriana University,"28,885",15.3,1%,38.1–40.8,16.5,10.90,88.2,35.1,44,2022
501–600,University of Portsmouth,"21,690",16.1,27%,38.1–40.8,20,17.80,70.6,35.6,90,2022
501–600,Quaid-i-Azam University,"9,785",16.4,1%,38.1–40.8,26.7,16.40,73.6,36.1,46.4,2022
501–600,Rensselaer Polytechnic Institute,"7,800",15.6,20%,38.1–40.8,30.2,27.90,52.2,52,57.4,2022
501–600,Riga Stradiņš University,"8,083",17.7,29%,38.1–40.8,15.7,9.80,82.1,38.9,73.9,2022
501–600,Sabancı University,"3,700",20.9,9%,38.1–40.8,26.3,37.10,42.8,99.1,57.5,2022
501–600,Saint Louis University,"10,742",7.1,7%,38.1–40.8,37.8,16.00,61.5,37.3,33.8,2022
501–600,University of Sannio,"2,896",15,2%,38.1–40.8,18.7,17.40,81.1,54.1,29.5,2022
501–600,University of Saskatchewan,"17,896",18.2,21%,38.1–40.8,35.3,29.90,45.5,75.8,73.7,2022
501–600,University of Sassari,"14,500",35.6,2%,38.1–40.8,28.4,26.80,65.8,37.9,38.1,2022
501–600,Southeast University,"35,213",11.8,5%,38.1–40.8,30.2,35.40,46.8,95.8,37.9,2022
501–600,Southwestern University of Finance and Economics,"23,302",16.7,3%,38.1–40.8,20.5,13.30,87,37.8,41.8,2022
501–600,University of Strasbourg,"49,511",19.6,20%,38.1–40.8,26.7,21.20,60.3,42,72.5,2022
501–600,Suez Canal University,"36,423",11,1%,38.1–40.8,19,8.20,90.4,37.2,46.8,2022
501–600,Sumy State University,"8,472",9.7,20%,38.1–40.8,21,11.50,79.9,40.7,53.1,2022
501–600,Universiti Teknologi Petronas,"5,412",14.4,16%,38.1–40.8,29.2,31.60,41.8,73.7,73.8,2022
501–600,Thapar Institute of Engineering and Technology,"8,934",16.1,1%,38.1–40.8,23,11.30,85,35.1,21.5,2022
501–600,Tokyo Medical and Dental University (TMDU),"3,027",4.3,10%,38.1–40.8,45.4,28.40,41.3,70.9,29.3,2022
501–600,University of Trieste,"16,432",24.7,8%,38.1–40.8,30.1,24.20,66.2,36.9,47.8,2022
501–600,University of Tsukuba,"15,853",12.8,17%,38.1–40.8,43.6,38.30,37.9,48.1,42.5,2022
501–600,University of Tuscia,"6,989",20.3,3%,38.1–40.8,18.2,17.80,85.2,38.8,37.2,2022
501–600,University of Urbino Carlo Bo,"14,956",41.2,6%,38.1–40.8,16,16.30,78.7,41.3,50.4,2022
501–600,Urmia University of Medical Sciences,"2,706",7.4,2%,38.1–40.8,34.4,10.40,77.5,43.4,17.6,2022
501–600,Victoria University of Wellington,"17,933",19,22%,38.1–40.8,25.5,32.10,51.9,52.5,88.8,2022
501–600,University of the West of Scotland,"13,015",23,24%,38.1–40.8,18.4,14.50,74.5,35.4,79.2,2022
501–600,Zhejiang Normal University,"23,861",10.4,10%,38.1–40.8,17.7,14.20,85,62.5,32.8,2022
601–800,Abdul Wali Khan University Mardan,"10,669",21.4,0%,32.0–37.9,14.6,10.40,80.9,34.8,45.9,2022
601–800,Åbo Akademi University,"5,309",17.5,14%,32.0–37.9,23.4,30.50,42.5,37.9,66.8,2022
601–800,Ahvaz Jundishapur University of Medical Sciences (AJUMS),"8,259",11.5,1%,32.0–37.9,33.1,10.10,62.9,35.5,16.1,2022
601–800,The University of Aizu,"1,197",11.7,7%,32.0–37.9,21.7,13.00,52.3,35.9,72.8,2022
601–800,Ajou University,"9,073",17.2,11%,32.0–37.9,28.1,36.20,39.3,77.8,38.1,2022
601–800,The University of Alabama,"35,800",21.6,4%,32.0–37.9,27,18.80,59,36.3,30.1,2022
601–800,University of Alabama in Huntsville,"8,258",18.1,6%,32.0–37.9,23.2,20.40,53.9,72,42.3,2022
601–800,University of Alcalá,"17,995",11.9,23%,32.0–37.9,20.6,14.50,53.8,40.5,63.1,2022
601–800,Aristotle University of Thessaloniki,"49,057",30.1,5%,32.0–37.9,18.6,17.60,63.8,42.7,41.5,2022
601–800,University of Arkansas,"25,527",20,5%,32.0–37.9,28.5,27.60,45.1,38.1,30.1,2022
601–800,Auburn University,"27,469",18.8,10%,32.0–37.9,31.1,22.70,47.5,41.8,48.1,2022
601–800,Azarbaijan Shahid Madani University,"7,121",26.3,0%,32.0–37.9,16.7,13.00,76.8,36.7,23.4,2022
601–800,University of the Balearic Islands,"17,449",17.9,3%,32.0–37.9,16.8,15.40,62.1,34.9,45.4,2022
601–800,Banaras Hindu University,"13,900",8.8,3%,32.0–37.9,35.4,18.20,58.4,34.9,18.9,2022
601–800,Bar-Ilan University,"16,498",16.5,5%,32.0–37.9,30.6,33.30,39.4,46.9,51.7,2022
601–800,Beijing Institute of Technology,"33,771",13.8,6%,32.0–37.9,31.6,32.80,43.2,99.9,25.5,2022
601–800,University of Beira Interior,"7,417",16.2,20%,32.0–37.9,18.6,19.60,52.6,37.5,57.4,2022
601–800,University of Bergamo,"22,957",61.9,7%,32.0–37.9,18.8,21.90,55.4,40.3,35.3,2022
601–800,Bilkent University,"9,961",14.3,9%,32.0–37.9,22.6,20.70,45.2,48.1,63.1,2022
601–800,Université Bourgogne Franche-Comté (UBFC),"65,746",36.6,12%,32.0–37.9,18.3,16.20,70.4,41,56,2022
601–800,University of Bradford,"8,245",18.5,28%,32.0–37.9,21.4,19.60,49.3,37.9,79.8,2022
601–800,University of Brighton,"16,095",17.7,22%,32.0–37.9,19.8,15.50,54.4,35.2,76.6,2022
601–800,Ca’ Foscari University of Venice,"16,804",25.7,11%,32.0–37.9,33.7,27.30,33.5,40.9,58.8,2022
601–800,Cairo University,"231,150",38.6,3%,32.0–37.9,23.2,16.70,55.6,35.6,36.9,2022
601–800,University of Calabria,"26,513",31.6,3%,32.0–37.9,16.2,17.60,62.3,35.5,38.2,2022
601–800,Carleton University,"28,693",29.6,21%,32.0–37.9,22.1,29.80,52.3,40.3,71.6,2022
601–800,University of Catania,"25,486",20.2,3%,32.0–37.9,25,19.70,70.4,36.1,31.4,2022
601–800,University of Central Florida,"61,044",36.3,4%,32.0–37.9,27.2,28.60,56.6,45.5,34.5,2022
601–800,Institute of Chemical Technology,"2,470",24.7,0%,32.0–37.9,36.5,28.50,36.8,51,14.6,2022
601–800,China Agricultural University,"21,855",11.8,1%,32.0–37.9,31.3,29.00,52.7,54.5,24.2,2022
601–800,Chongqing University,"40,613",19.9,6%,32.0–37.9,25.3,28.70,46.9,86.6,25.8,2022
601–800,Chung-Ang University,"18,066",23,21%,32.0–37.9,35.5,37.40,27.5,76.9,53.5,2022
601–800,University of Coimbra,"21,845",18.4,20%,32.0–37.9,24.5,32.00,45.4,47,60,2022
601–800,Concordia University,"35,698",33.6,33%,32.0–37.9,23.5,27.70,42.4,37.1,85,2022
601–800,Covenant University,"8,156",15.2,0%,32.0–37.9,19,20.50,56.7,44.7,31,2022
601–800,Coventry University,"30,825",15.6,46%,32.0–37.9,20,13.90,47.7,35,92.7,2022
601–800,CY Cergy Paris University,"14,768",19.7,25%,32.0–37.9,24.6,24.80,49.2,41,88.5,2022
601–800,Dalian University of Technology,"40,469",15.3,3%,32.0–37.9,25.6,25.70,42.1,73.5,31.1,2022
601–800,Delhi Technological University,"9,939",22.2,3%,32.0–37.9,17,15.00,78.2,42.2,16.3,2022
601–800,De Montfort University,"21,890",19.6,33%,32.0–37.9,17.5,15.00,51.1,34.9,86.5,2022
601–800,University of Derby,"14,940",14.8,16%,32.0–37.9,17.2,11.70,59.2,35.2,67.3,2022
601–800,University of Deusto,"9,135",20.2,11%,32.0–37.9,18.8,19.60,56.9,40.5,45.6,2022
601–800,Eötvös Loránd University,"29,639",16.6,12%,32.0–37.9,32,16.30,50.4,35.3,53.8,2022
601–800,Ewha Womans University,"14,876",18,15%,32.0–37.9,33.3,32.90,29.4,79.1,46.1,2022
601–800,Federal University of Minas Gerais,"43,886",12.9,2%,32.0–37.9,33.3,18.80,50,39.3,29.5,2022
601–800,Universidade Federal do Rio Grande do Sul,"41,073",14.7,1%,32.0–37.9,31.5,20.00,49.5,46.7,28.1,2022
601–800,Universidade Federal de Sergipe,"26,079",15.2,0%,32.0–37.9,17.7,9.50,87,34.8,22.2,2022
601–800,Federation University Australia,"12,946",23.2,56%,32.0–37.9,17.6,14.80,51.2,39.5,78.8,2022
601–800,Gabriele d‘Annunzio University,"24,189",35,2%,32.0–37.9,15,16.60,72.7,36.1,38.7,2022
601–800,University of Girona,"13,903",21.1,14%,32.0–37.9,19.5,20.10,56,37.9,53,2022
601–800,Glasgow Caledonian University,"13,510",22.9,18%,32.0–37.9,19.2,13.80,61,35.3,66,2022
601–800,Government College University Faisalabad,"20,583",28.6,0%,32.0–37.9,14.6,12.10,73.9,34.8,43,2022
601–800,University of Granada,"50,604",13.6,10%,32.0–37.9,21.8,23.20,55.1,35.1,50.1,2022
601–800,University of Graz,"19,211",20.8,16%,32.0–37.9,22.3,20.00,53.6,36.8,79.2,2022
601–800,Graz University of Technology,"6,386",9.4,22%,32.0–37.9,29.4,18.00,47.2,71.6,81.2,2022
601–800,University of Greenwich,"14,195",17.9,41%,32.0–37.9,17.7,15.90,60.3,35.8,93.5,2022
601–800,Guangdong University of Technology,"44,296",18.4,0%,32.0–37.9,16,14.50,67,42.4,25.9,2022
601–800,Guangzhou University,"34,472",16.9,0%,32.0–37.9,16.4,10.10,75.7,38.2,28.8,2022
601–800,Hacettepe University,"49,026",21.3,3%,32.0–37.9,26.8,13.50,61.1,37,24.3,2022
601–800,University of Haifa,"16,228",9.5,6%,32.0–37.9,24,22.70,64.5,35.7,39.7,2022
601–800,Hamburg University of Technology,"4,931",32,24%,32.0–37.9,34.1,21.20,45.1,95.6,57.5,2022
601–800,Hazara University Mansehra,"9,830",23,0%,32.0–37.9,16.3,9.30,74.8,34.8,42.2,2022
601–800,University of Hertfordshire,"17,770",14.6,31%,32.0–37.9,18.8,12.90,51.1,35.3,84.3,2022
601–800,University of Houston,"47,002",26.6,8%,32.0–37.9,33.1,25.80,50,36.6,43.5,2022
601–800,Huazhong Agricultural University,"27,746",17.6,2%,32.0–37.9,24.2,16.60,61.7,42.8,25.1,2022
601–800,University of Huddersfield,"14,350",19.9,26%,32.0–37.9,24.3,23.40,49.9,37.5,81.3,2022
601–800,University of Hull,"13,440",17.3,19%,32.0–37.9,23.4,23.90,56.6,36.5,77.8,2022
601–800,University of Idaho,"9,565",15.8,8%,32.0–37.9,29.2,21.80,47.1,36.5,48.4,2022
601–800,Indian Institute of Technology Gandhinagar,"1,590",15.5,0%,32.0–37.9,29.1,28.40,54,55.1,25,2022
601–800,Indraprastha Institute of Information Technology Delhi,"2,122",26.2,1%,32.0–37.9,17,12.90,64.2,63.5,31.9,2022
601–800,"International Institute of Information Technology, Hyderabad","1,557",17.5,8%,32.0–37.9,20.5,11.40,63.8,58.8,31.6,2022
601–800,"International Islamic University, Islamabad","23,174",25.2,8%,32.0–37.9,20.3,10.30,68.9,34.8,51.7,2022
601–800,Iran University of Science and Technology,"15,004",33.9,1%,32.0–37.9,31.3,31.50,47.6,90.7,19.1,2022
601–800,ISCTE-University Institute of Lisbon,"9,118",23,15%,32.0–37.9,27.8,28.80,39.6,40.8,53.8,2022
601–800,Istanbul Technical University,"25,640",21,12%,32.0–37.9,28.3,34.80,27.6,100,36.9,2022
601–800,Jamia Millia Islamia,"10,451",9.3,2%,32.0–37.9,31.9,11.90,63.5,36.6,25.8,2022
601–800,Jawaharlal Nehru University,"8,805",14.2,3%,32.0–37.9,45.1,25.00,37.2,36.3,19.2,2022
601–800,Jinan University,"35,781",14.4,31%,32.0–37.9,23.2,18.60,52.8,41.3,56.8,2022
601–800,University of Johannesburg,"28,273",24.7,15%,32.0–37.9,24,31.00,35.6,42.5,74.3,2022
601–800,Johannes Kepler University of Linz,"6,644",10.2,13%,32.0–37.9,27.2,20.30,42.8,55.6,71.5,2022
601–800,University of Kaiserslautern,"9,131",31.1,22%,32.0–37.9,34.9,25.70,33.9,70.8,55.3,2022
601–800,Kansai Medical University,958,1.2,2%,32.0–37.9,25.4,8.90,80.2,36.1,17.6,2022
601–800,University of Kashan,"8,556",27.9,3%,32.0–37.9,23.5,19.40,74.7,36.7,20.7,2022
601–800,Kashan University of Medical Sciences and Health Services,"3,148",13.3,3%,32.0–37.9,25,13.30,73.4,35.3,22.4,2022
601–800,Universiti Kebangsaan Malaysia,"17,165",10.3,16%,32.0–37.9,38.1,22.20,44.6,38.3,64.3,2022
601–800,Keio University,"34,319",10.1,9%,32.0–37.9,32.9,25.00,41.6,45,34.7,2022
601–800,Kerman University of Medical Sciences,"5,202",3.6,2%,32.0–37.9,25.6,10.10,62.8,41.7,18.6,2022
601–800,Kobe University,"15,642",10.4,7%,32.0–37.9,32.9,23.10,41.8,46,30.9,2022
601–800,Konkuk University,"13,316",24.5,17%,32.0–37.9,32.8,37.80,31.1,47.2,50.8,2022
601–800,University of Kurdistan,"11,853",33.7,4%,32.0–37.9,15.1,14.80,76.7,38.9,26.8,2022
601–800,Kyungpook National University,"19,332",19.9,12%,32.0–37.9,28.9,33.80,27,86.5,41.7,2022
601–800,University of La Laguna,"18,316",12.7,4%,32.0–37.9,17.8,13.00,64.7,36.4,48,2022
601–800,University of Latvia,"12,054",34.2,7%,32.0–37.9,19.7,27.10,50.3,45.9,53.7,2022
601–800,Lehigh University,"6,400",10.7,19%,32.0–37.9,28.8,21.30,53.4,38,65,2022
601–800,University of Limerick,"14,951",24.7,16%,32.0–37.9,22.9,26.90,52.8,38.4,80,2022
601–800,Lithuanian University of Health Sciences,"6,720",9.2,17%,32.0–37.9,19.9,9.10,75,35.1,53.2,2022
601–800,University of Lorraine,"60,673",19.4,17%,32.0–37.9,20.6,14.80,57.5,38.1,66.3,2022
601–800,Louisiana State University,"28,656",19.9,6%,32.0–37.9,32.6,23.30,49.4,36.1,39,2022
601–800,Lviv Polytechnic National University,"21,334",10,1%,32.0–37.9,20,10.10,69.6,35.8,24.5,2022
601–800,Mae Fah Luang University,"14,136",21.7,5%,32.0–37.9,15,12.00,63.3,36,53,2022
601–800,Mahatma Gandhi University,"1,643",15.4,1%,32.0–37.9,42,28.90,35.1,57,20.8,2022
601–800,Mahidol University,"29,160",9.5,5%,32.0–37.9,33.5,22.40,42.8,76.1,46.1,2022
601–800,Makerere University,"32,113",22,3%,32.0–37.9,18.4,22.30,48,52.3,57.2,2022
601–800,University of Malakand,"7,256",24.5,1%,32.0–37.9,16.1,10.70,67,35.4,40.3,2022
601–800,Manchester Metropolitan University,"28,520",14.7,18%,32.0–37.9,19,16.20,64.1,35.3,70.3,2022
601–800,Marche Polytechnic University,"10,398",19.4,5%,32.0–37.9,20.8,21.40,67.7,43.8,32.8,2022
601–800,"University of Maryland, Baltimore County","11,663",17.1,9%,32.0–37.9,23.5,23.80,61.2,35.7,38.3,2022
601–800,Mashhad University of Medical Sciences,"9,013",9.5,4%,32.0–37.9,31,13.10,60.1,34.8,23.7,2022
601–800,Massey University,"18,701",16.9,32%,32.0–37.9,23.3,23.90,39.9,41.8,93.1,2022
601–800,Memorial University of Newfoundland,"15,698",14.6,22%,32.0–37.9,23,20.60,46.4,59.6,80.7,2022
601–800,Middle East Technical University,"18,346",23.9,9%,32.0–37.9,32.9,32.50,32.9,99.8,41.1,2022
601–800,University of Missouri-St Louis,"6,639",15.7,5%,32.0–37.9,29.6,18.90,53.5,44.9,39.9,2022
601–800,Montana State University,"14,153",17.6,3%,32.0–37.9,20.5,18.30,66.2,43.9,28.3,2022
601–800,Monterrey Institute of Technology,"15,897",15.3,10%,32.0–37.9,20.8,19.10,46.8,66.5,59.6,2022
601–800,Nanjing Medical University,"20,278",8.7,4%,32.0–37.9,38.1,27.80,40.4,36.3,20.6,2022
601–800,Nantes Université,"36,227",23.8,11%,32.0–37.9,25.5,22.60,55.1,41,52.5,2022
601–800,National Cheng Kung University (NCKU),"19,932",15,13%,32.0–37.9,36.5,42.30,25.2,100,39.1,2022
601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),"6,344",20.2,28%,32.0–37.9,29.1,22.50,30.8,84.8,71,2022
601–800,National Taiwan Normal University,"10,455",12,23%,32.0–37.9,32.2,36.40,29.3,85.2,54.4,2022
601–800,National Taiwan University of Science and Technology (Taiwan Tech),"8,815",18.5,19%,32.0–37.9,28.6,38.40,36.9,64.8,50.3,2022
601–800,University of Neuchâtel,"4,099",11.1,20%,32.0–37.9,26.2,23.90,46.7,37.7,88.1,2022
601–800,University of New Brunswick UNB,"8,628",14.3,13%,32.0–37.9,21.3,21.00,46.5,50.1,71.6,2022
601–800,University of Nicosia,"4,662",11.8,53%,32.0–37.9,19.1,15.20,58.5,35.7,94.7,2022
601–800,Nippon Medical School,869,0.9,1%,32.0–37.9,26.8,9.90,64.7,35.1,18.2,2022
601–800,Northern Illinois University,"14,266",15.5,6%,32.0–37.9,27,16.20,50,35.6,48.1,2022
601–800,Norwegian University of Life Sciences,"6,185",7,19%,32.0–37.9,25.9,10.90,62.5,40.5,78.8,2022
601–800,Ohio University (Main campus),"23,940",21.7,4%,32.0–37.9,30.4,18.70,48.8,36.7,31.2,2022
601–800,Ontario Tech University,"8,924",29,7%,32.0–37.9,18.6,25.70,51.4,37.4,60.8,2022
601–800,The Open University,"63,445",31.8,8%,32.0–37.9,18,15.80,62.8,35.1,57.8,2022
601–800,Open University of Catalonia,"27,406",87.9,6%,32.0–37.9,20.5,16.30,70.9,35.7,46.6,2022
601–800,Oran 1 University,"26,452",19.6,1%,32.0–37.9,30.2,8.80,56.6,35.3,39.5,2022
601–800,Oxford Brookes University,"13,115",14.8,25%,32.0–37.9,26.1,23.70,49.3,35.3,81,2022
601–800,University of Palermo,"31,324",21.6,1%,32.0–37.9,17.3,20.10,60.1,35.5,31.4,2022
601–800,Panjab University,"16,047",15,1%,32.0–37.9,32.9,14.80,52.6,35.4,16.5,2022
601–800,Panthéon-Sorbonne University – Paris 1,"34,721",28,21%,32.0–37.9,43,37.50,14.6,35,62.5,2022
601–800,University of Parma,"27,015",31.1,6%,32.0–37.9,18.7,21.60,69.8,40.9,37.7,2022
601–800,Parthenope University of Naples,"11,140",32.2,2%,32.0–37.9,20.6,19.00,69.1,36.7,26.9,2022
601–800,Universidad Peruana Cayetano Heredia,"7,638",8.7,1%,32.0–37.9,19.4,10.20,78.3,35.7,47.5,2022
601–800,University of Peshawar,"6,064",9.3,0%,32.0–37.9,28.4,10.90,57.2,34.8,38.8,2022
601–800,University of the Philippines,"44,310",9.8,1%,32.0–37.9,22.6,17.50,74.3,41.7,33.1,2022
601–800,Universitat Politècnica de Catalunya,"23,211",10.5,13%,32.0–37.9,24.7,17.40,48.1,42.6,57.7,2022
601–800,Polytechnic University of Turin,"29,711",30.7,16%,32.0–37.9,24.7,27.20,56.5,52.7,51.2,2022
601–800,University of Pretoria,"36,337",22.4,7%,32.0–37.9,25.9,29.00,35.8,42.4,54.9,2022
601–800,Prince Sattam Bin Abdulaziz University,"26,682",11.9,2%,32.0–37.9,17.3,10.50,62.7,35.4,73.2,2022
601–800,Universiti Putra Malaysia,"19,674",11.9,25%,32.0–37.9,33.8,27.20,29.6,64.9,77.3,2022
601–800,Université du Québec,"52,387",18.9,13%,32.0–37.9,25.5,26.90,35.5,42.5,72.5,2022
601–800,University of Regensburg,"21,376",9.8,8%,32.0–37.9,27.8,15.10,65,35.1,55.2,2022
601–800,University of Regina,"13,324",23.9,24%,32.0–37.9,18.5,17.80,61,37.1,67.1,2022
601–800,Renmin University of China,"27,810",13.7,6%,32.0–37.9,34.5,21.90,50.5,40.6,40.3,2022
601–800,University of Rhode Island,"16,615",15.2,3%,32.0–37.9,23.3,17.40,66.2,34.9,43,2022
601–800,University of Rome III,"32,067",47.1,5%,32.0–37.9,23.6,22.40,48,40.8,41.5,2022
601–800,Roskilde University,"6,409",16.9,16%,32.0–37.9,20.3,31.60,38.9,41.5,59.5,2022
601–800,Rovira i Virgili University,"12,744",12.5,13%,32.0–37.9,21.1,21.40,62.1,38.3,54.9,2022
601–800,Sahand University of Technology,"5,331",28.8,0%,32.0–37.9,29.3,15.30,56,52.4,16.8,2022
601–800,Universiti Sains Malaysia,"21,550",10.6,15%,32.0–37.9,33.5,23.90,39.9,45.2,57.3,2022
601–800,San Diego State University,"31,221",28.1,8%,32.0–37.9,24.4,11.20,69.5,35.4,34.6,2022
601–800,Saveetha Institute of Medical and Technical Sciences,"11,080",6.9,1%,32.0–37.9,21,9.00,86.9,35.7,26.2,2022
601–800,Shahid Beheshti University of Medical Sciences,"12,340",8.3,3%,32.0–37.9,41.5,15.10,41.5,50.9,20,2022
601–800,Shanghai University,"37,347",14.3,6%,32.0–37.9,24.1,29.10,39.5,73.6,34,2022
601–800,Shiraz University of Technology,"1,561",15.5,0%,32.0–37.9,24.6,22.50,68.7,40.5,25.9,2022
601–800,University of Siegen,"12,590",26.9,13%,32.0–37.9,23.3,24.00,44.5,39.7,53.6,2022
601–800,University of Siena,"12,772",17.5,8%,32.0–37.9,21.6,23.50,62.8,39.3,43.6,2022
601–800,"Soochow University, China","46,800",16.2,7%,32.0–37.9,23.3,22.30,68.3,61.9,28.3,2022
601–800,Southern Cross University,"11,141",32.2,31%,32.0–37.9,19.7,23.00,57,44.4,71.4,2022
601–800,Stevens Institute of Technology,"6,265",16.8,34%,32.0–37.9,22.5,18.20,62.3,37.4,72.6,2022
601–800,University of the Sunshine Coast,"10,427",30.3,18%,32.0–37.9,22.2,27.10,48.3,43.2,71.9,2022
601–800,SUNY Binghamton University,"18,442",22.9,12%,32.0–37.9,24.6,21.20,59.6,38.5,38.1,2022
601–800,University of Tabriz,"19,598",25.4,4%,32.0–37.9,28.5,21.30,61.4,40.6,30.3,2022
601–800,Tabriz University of Medical Sciences,"8,684",9.9,2%,32.0–37.9,43,13.30,55.6,34.9,21.5,2022
601–800,Tallinn University of Technology,"9,162",13.1,16%,32.0–37.9,20.4,19.70,48.2,51.7,72.7,2022
601–800,Tehran University of Medical Sciences,"11,543",6.4,8%,32.0–37.9,48.5,17.70,48,42.1,27.2,2022
601–800,Universiti Teknologi Malaysia,"19,192",11.5,18%,32.0–37.9,31.3,22.90,39.4,47.5,62.6,2022
601–800,University of Texas at Arlington,"33,391",27.6,12%,32.0–37.9,21.6,18.90,54.7,41.6,44.5,2022
601–800,The University of Texas at San Antonio,"27,066",25.2,3%,32.0–37.9,19.8,20.10,70.3,37.1,38.9,2022
601–800,Texas Tech University,"34,018",19.2,8%,32.0–37.9,27.9,19.10,48,36.1,52.8,2022
601–800,Tokyo Metropolitan University,"8,911",10.6,5%,32.0–37.9,24.4,14.50,59.4,39.3,27.8,2022
601–800,University of Toledo,"18,217",14.9,10%,32.0–37.9,32.2,14.00,48.2,40.5,47,2022
601–800,TU Braunschweig,"19,960",10,15%,32.0–37.9,25.9,17.80,56.2,44.7,56.5,2022
601–800,University of Udine,"11,879",17.7,6%,32.0–37.9,22.3,17.30,69,39.4,39.8,2022
601–800,University of Ulsan,"12,872",11.6,5%,32.0–37.9,22.5,26.00,64.7,72.9,24.4,2022
601–800,Ulster University,"17,415",18,9%,32.0–37.9,24.5,19.60,47.5,37.1,77.7,2022
601–800,Umm Al-Qura University,"30,043",8.3,10%,32.0–37.9,32.7,13.40,36,59.3,81.6,2022
601–800,Universiti Utara Malaysia,"12,463",11.4,30%,32.0–37.9,30.6,24.30,42.4,38.2,70.2,2022
601–800,University of Warsaw,"37,541",12.1,10%,32.0–37.9,29.5,27.30,44.1,35.9,44.1,2022
601–800,Wenzhou University,"16,820",14.5,4%,32.0–37.9,16.3,10.50,75.7,38.5,24.5,2022
601–800,Wenzhou Medical University,"17,300",10.9,6%,32.0–37.9,17.7,13.60,76,36.7,28.7,2022
601–800,University of the Western Cape,"23,498",34.8,5%,32.0–37.9,20.6,24.10,63,34.8,62.8,2022
601–800,University of Windsor,"13,853",31.1,28%,32.0–37.9,34.2,28.10,33.2,48.5,87.3,2022
